/home/jessica/GitHub/data_templates/01082020/20200108_2123.json
Profile from  2020-01-08 21:24:20.381116 to 2020-01-08 21:32:06.650325 added
1 profile(s) including those added from file /home/jessica/GitHub/data_templates/01082020/00000108.BIN
Temperature sensor 1 removed
/home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/metpy/xarray.py:655: MetpyDeprecationWarning: The dewpoint_rh function was deprecated in version 0.12. This function has been renamed dewpoint_from_relative_humidity.
  return func(*args, **kwargs)
         37220892 function calls (37138684 primitive calls) in 678.433 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      100    0.010    0.000    0.054    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:3212(get_block_type)
        3    0.010    0.003    0.099    0.033 <frozen importlib._bootstrap_external>:1240(_get_spec)
       70    0.010    0.000    0.093    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/construction.py:630(sanitize_array)
       70    0.008    0.000    0.027    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:986(maybe_cast_to_datetime)
      378    0.008    0.000    0.023    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:225(is_object_dtype)
        3    0.008    0.003    0.008    0.003 {built-in method marshal.loads}
      521    0.008    0.000    0.037    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:678(is_categorical_dtype)
     5304    0.008    0.000    0.008    0.000 {built-in method builtins.any}
    16461    0.008    0.000    0.008    0.000 {method 'pop' of 'dict' objects}
        3    0.007    0.002    0.007    0.002 <frozen importlib._bootstrap>:157(_get_module_lock)
      184    0.007    0.000    0.011    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:255(is_sparse)
        3    0.007    0.002    0.106    0.035 <frozen importlib._bootstrap_external>:1272(find_spec)
        3    0.007    0.002    0.007    0.002 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
    19687    0.006    0.000    0.006    0.000 {built-in method builtins.issubclass}
       19    0.006    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
  501/497    0.006    0.000    0.016    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
        3    0.006    0.002    0.006    0.002 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
      385    0.006    0.000    0.029    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:539(is_datetime64tz_dtype)
       70    0.006    0.000    0.062    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/construction.py:759(_try_cast)
      191    0.006    0.000    0.010    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/numerictypes.py:365(issubdtype)
      185    0.006    0.000    0.015    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/_dtype.py:319(_name_get)
      3/2    0.006    0.002    0.467    0.234 {built-in method builtins.__import__}
        1    0.006    0.006    0.023    0.023 <frozen importlib._bootstrap_external>:1190(_path_hooks)
        3    0.006    0.002    0.006    0.002 <frozen importlib._bootstrap>:151(__exit__)
        3    0.006    0.002    0.029    0.010 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
       20    0.006    0.000    0.006    0.000 {method 'extend' of 'list' objects}
      229    0.006    0.000    0.013    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:951(is_integer_dtype)
        6    0.006    0.001    0.015    0.002 <frozen importlib._bootstrap>:403(cached)
        3    0.006    0.002    0.006    0.002 <frozen importlib._bootstrap_external>:438(_classify_pyc)
       16    0.006    0.000    0.012    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/urllib/parse.py:361(urlparse)
     7938    0.006    0.000    0.006    0.000 {built-in method _operator.neg}
       16    0.006    0.000    0.006    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/urllib/parse.py:394(urlsplit)
        7    0.006    0.001    0.013    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/nanfunctions.py:1422(nanvar)
      279    0.005    0.000    0.008    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1558(dtype)
       22    0.005    0.000    0.125    0.006 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/ops/__init__.py:1126(wrapper)
      378    0.005    0.000    0.016    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:2020(pandas_dtype)
        2    0.005    0.003    0.032    0.016 /home/jessica/GitHub/Profiles/profiles/utils.py:283(_s_dev)
      256    0.005    0.000    0.010    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_iotools.py:272(__call__)
      150    0.005    0.000    0.009    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:5181(__setattr__)
        3    0.005    0.002    0.005    0.002 {built-in method posix.read}
      136    0.005    0.000    0.014    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1619(is_bool_dtype)
        2    0.005    0.002    0.068    0.034 /home/jessica/GitHub/Profiles/profiles/utils.py:195(qc)
     64/7    0.005    0.000    0.007    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/registry.py:550(_get_dimensionality_recurse)
      121    0.005    0.000    0.006    0.000 {method 'sub' of 're.Pattern' objects}
        3    0.005    0.002    0.162    0.054 <frozen importlib._bootstrap_external>:722(exec_module)
      101    0.005    0.000    0.008    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:120(__init__)
        3    0.005    0.002    0.571    0.190 /home/jessica/GitHub/Profiles/profiles/utils.py:172(temp_calib)
        4    0.005    0.001    0.011    0.003 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:801(__init__)
        3    0.004    0.001    0.009    0.003 <frozen importlib._bootstrap_external>:369(_get_cached)
        6    0.004    0.001    0.005    0.001 <frozen importlib._bootstrap_external>:271(cache_from_source)
      334    0.004    0.000    0.005    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/base.py:180(construct_from_string)
      794    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:211(<lambda>)
      428    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/DFReader.py:108(set_unit_ids)
      6/3    0.004    0.001    0.006    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_parse.py:475(_parse)
        1    0.004    0.004    0.004    0.004 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_iotools.py:129(flatten_dtype)
        4    0.004    0.001    0.040    0.010 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1726(form_blocks)
      101    0.004    0.000    0.046    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:3258(make_block)
      794    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:209(classes)
        7    0.004    0.001    0.018    0.003 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/nanfunctions.py:1570(nanstd)
        1    0.004    0.004    0.004    0.004 {built-in method _posixsubprocess.fork_exec}
      194    0.004    0.000    0.014    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/dtypes.py:912(is_dtype)
       93    0.004    0.000    0.040    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1470(__init__)
  174/155    0.004    0.000    0.030    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:5162(__getattr__)
      792    0.004    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/arrayprint.py:1164(__call__)
   172/15    0.004    0.000    0.006    0.000 {built-in method _abc._abc_subclasscheck}
      142    0.004    0.000    0.007    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1585(is_float_dtype)
        6    0.004    0.001    0.004    0.001 <frozen importlib._bootstrap_external>:93(_path_isfile)
      382    0.003    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/numerictypes.py:293(issubclass_)
      279    0.003    0.000    0.012    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:470(dtype)
     6679    0.003    0.000    0.003    0.000 {method 'decode' of 'bytes' objects}
       82    0.003    0.000    0.067    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/unit.py:141(__mul__)
      194    0.003    0.000    0.018    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:608(is_period_dtype)
        2    0.003    0.002    0.003    0.002 /home/jessica/GitHub/Profiles/profiles/utils.py:86(<listcomp>)
       81    0.003    0.000    0.042    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:4262(__getitem__)
       97    0.003    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:419(_set_axis)
      128    0.003    0.000    0.011    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:508(is_datetime64_dtype)
      273    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1850(_get_dtype)
      510    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_iotools.py:714(_loose_call)
      256    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_iotools.py:242(_delimited_splitter)
       68    0.003    0.000    0.003    0.000 {built-in method builtins.max}
        1    0.003    0.003  450.776  450.776 /home/jessica/GitHub/Profiles/profiles/mavlogdump_Profiles.py:81(with_args)
     7733    0.003    0.000    0.003    0.000 {method 'find' of 'str' objects}
       55    0.003    0.000    0.015    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/common.py:99(is_bool_indexer)
     1517    0.003    0.000    0.004    0.000 {method 'format' of 'str' objects}
        1    0.003    0.003  154.620  154.620 /home/jessica/GitHub/Profiles/profiles/Wind_Profile.py:39(_init2)
      187    0.003    0.000    0.014    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:642(is_interval_dtype)
      263    0.003    0.000    0.005    0.000 {pandas._libs.lib.is_scalar}
        1    0.003    0.003    0.003    0.003 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/dialects/v20/ardupilotmega.py:13128(MAVLink)
       70    0.003    0.000    0.008    0.000 {pandas._libs.lib.infer_dtype}
       11    0.003    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/inspect.py:2871(_bind)
      149    0.003    0.000    0.011    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/dtypes.py:1092(is_dtype)
       22    0.003    0.000    0.284    0.013 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:1068(__getitem__)
       40    0.003    0.000    0.010    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:880(maybe_infer_to_datetimelike)
       15    0.002    0.000    0.052    0.003 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:4266(reindex)
       11    0.002    0.000    0.012    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/algorithms.py:1608(take_nd)
       33    0.002    0.000    0.019    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/frame.py:2964(__getitem__)
      182    0.002    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:456(name)
      162    0.002    0.000    0.016    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:357(is_categorical)
       41    0.002    0.000    0.014    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:4377(equals)
       62    0.002    0.000    0.016    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1684(is_extension_type)
      108    0.002    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1585(internal_values)
        3    0.002    0.001    0.014    0.005 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_compile.py:759(compile)
        1    0.002    0.002    0.021    0.021 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:1790(_parse_known_args)
      457    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1523(_block)
       98    0.002    0.000    0.009    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:577(is_timedelta64_dtype)
     28/7    0.002    0.000    0.004    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/registry.py:659(_get_root_units_recurse)
      428    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/DFReader.py:117(set_mult_ids)
      156    0.002    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/series.py:463(name)
        4    0.002    0.001    0.002    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:900(_get_options_with_defaults)
      118    0.002    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/registry.py:464(get_name)
       11    0.002    0.000    0.009    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:353(apply)
      121    0.002    0.000    0.031    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:5707(ensure_index)
      101    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:162(__init__)
        3    0.002    0.001    0.012    0.004 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_datasource.py:376(_isurl)
     5260    0.002    0.000    0.002    0.000 {built-in method _operator.lt}
       22    0.002    0.000    0.018    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/ops/__init__.py:1081(na_op)
      8/3    0.002    0.000    0.002    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_compile.py:71(_compile)
       14    0.002    0.000    0.002    0.000 {method 'findall' of 're.Pattern' objects}
        2    0.002    0.001    0.002    0.001 {method 'readline' of '_io.BufferedReader' objects}
       22    0.002    0.000    0.103    0.005 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/arrayprint.py:520(array2string)
       22    0.002    0.000    0.099    0.004 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/arrayprint.py:482(_array2string)
      332    0.002    0.000    0.004    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/tracer.py:300(stat_group_from_func)
       22    0.002    0.000    0.115    0.005 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:4702(get_value)
       39    0.002    0.000    0.017    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/compat/__init__.py:26(tokenizer)
      320    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:343(dtype)
       11    0.002    0.000    0.021    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1274(_slice_take_blocks_ax0)
       66    0.002    0.000    0.007    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:866(maybe_castable)
      275    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:219(<lambda>)
       22    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/arrayprint.py:360(_get_formatdict)
      4/2    0.002    0.000    0.002    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_compile.py:461(_get_literal_prefix)
       22    0.002    0.000    0.007    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:298(maybe_promote)
       22    0.002    0.000    0.084    0.004 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexing.py:2377(check_bool_indexer)
        4    0.002    0.000    0.259    0.065 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:539(parser_f)
     1328    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/tracer.py:335(__init__)
      174    0.002    0.000    0.006    0.000 {pandas._libs.lib.values_from_object}
      259    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_iotools.py:20(_decode_line)
       13    0.002    0.000    0.018    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/pint_eval.py:97(build_eval_tree)
       55    0.002    0.000    0.007    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:4297(_can_hold_identifiers_and_holds_name)
      275    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:214(classes_and_not_datetimelike)
      149    0.002    0.000    0.008    0.000 {pandas._libs.lib.is_list_like}
        6    0.002    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:2102(_parse_optional)
       22    0.002    0.000    0.031    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:652(_shallow_copy_with_infer)
        1    0.001    0.001    0.001    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/dialects/v20/ardupilotmega.py:5753(MAVLink_camera_status_message)
       38    0.001    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:569(_simple_new)
  290/257    0.001    0.000    0.010    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/_asarray.py:16(asarray)
       33    0.001    0.000    0.016    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:3265(_get_item_cache)
        4    0.001    0.000    0.002    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:1896(__init__)
